	Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
61	ENSDORP00000006075|ENSDORG00000006484|ENSDORT00000006488|protein_coding|Adcy8|adenylate-ENSRNOP00000006789|ENSRNOG00000004890|ENSRNOT00000006789|protein_coding|Adcy8|adenylate	MA	0.00987321	0.007080599999999999	1.3944	0.9712379999999999	3384	310.059	3073.94		32	2.15863	29.8414			0.00961734	6.73051:9.10895:7.38719:9.28767:1.70743:1	0.629023(0.530115:0.357839:0.999114)	-3941.02			
62	ENSDORP00000006937|ENSDORG00000007395|ENSDORT00000007395|protein_coding|Usp19|ubiquitin-ENSRNOP00000067744|ENSRNOG00000049531|ENSRNOT00000074772|protein_coding|Usp19|ubiquitin	MA	0.0556089	0.0726665	0.765261	0.193928	3960	389.895	3570.11		215	26.8509	188.149			0.0572884	1.15926:1.43075:1.03979:1.5096:0.786497:1	0.68761(0.603709:0.4595:0.999621)	-5409.95			
63	ENSDORP00000011862|ENSDORG00000012610|ENSDORT00000012615|protein_coding|Dhx9|DExH-box-ENSRNOP00000061368|ENSRNOG00000002735|ENSRNOT00000064860|protein_coding|Dhx9|DExH-box	MA	0.0240102	0.0275926	0.8701690000000001	0.5329020000000001	3510	276.383	3233.62		83	7.423439999999999	75.5766			0.0242923	1.58832:1.84478:1.55901:1.96128:0.730042:1	0.639055(0.538429:0.379163:0.999573)	-4325.41			
64	ENSDORP00000022739|ENSDORG00000027462|ENSDORT00000029625|protein_coding|Dab2ip|DAB2-ENSRNOP00000068688|ENSRNOG00000055226|ENSRNOT00000080760|protein_coding|Dab2ip|DAB2	MA	0.0206778	0.0707691	0.292186	1.64625e-05	3414	278.522	3135.48		81	18.8842	62.1158			0.0247644	1.43851:1.55842:1.12609:1.28944:0.34502:1	0.675161(0.560193:0.46529:1)	-4218.64			
65	ENSDORP00000014885|ENSDORG00000015822|ENSDORT00000015822|protein_coding|Xdh|xanthine-ENSRNOP00000009634|ENSRNOG00000007081|ENSRNOT00000009634|protein_coding|Xdh|xanthine	MA	0.0632147	0.114909	0.550129	0.0013165	3936	306.945	3629.06		249	33.1811	215.81900000000002			0.067246	0.991493:1.10345:0.826113:1.05971:0.388133:1	0.652577(0.530084:0.428408:0.999238)	-5466.03			
66	ENSDORP00000018344|ENSDORG00000008408|ENSDORT00000032404|protein_coding|Slc12a6|solute-ENSRNOP00000073931|ENSRNOG00000005196|ENSRNOT00000079727|protein_coding|Slc12a6|solute	MA	0.0183019	0.0348705	0.5248550000000001	0.0399935	3297	293.377	3003.62		64	10.0416	53.9584			0.0197763	1.50489:1.54975:1.18416:1.52035:0.254659:1	0.638939(0.526818:0.390909:0.999091)	-4007.52			
67	ENSDORP00000011125|ENSDORG00000011836|ENSDORT00000011835|protein_coding|Kdm2a|lysine-ENSRNOP00000051732|ENSRNOG00000019145|ENSRNOT00000054850|protein_coding|Kdm2a|lysine	MA	0.017567799999999998	0.0483038	0.363695	0.0042762	3333	233.804	3099.2		64	10.9947	53.0053			0.0197239	2.12643:2.28637:2.12722:2.12602:0.872079:1	0.643735(0.511241:0.420863:0.999101)	-4054.83			
68	ENSDORP00000001385|ENSDORG00000001484|ENSDORT00000001484|protein_coding|Ints3|integrator-ENSRNOP00000020575|ENSRNOG00000015153|ENSRNOT00000020575|protein_coding|Ints3|integrator	MA	0.00864953	0.0104313	0.8291870000000001	0.668319	3123	267.01099999999997	2855.99		27	2.7358	24.2642			0.00880187	1.80264:5.43051:1.15484:3.40421:0.01:1	0.642035(0.560461:0.366603:0.99904)	-3626.44			
69	ENSDORP00000012273|ENSDORG00000013051|ENSDORT00000013057|protein_coding|Egfr|epidermal-ENSRNOP00000006087|ENSRNOG00000004332|ENSRNOT00000006087|protein_coding|Egfr|epidermal	MA	0.053394399999999995	0.115433	0.46255799999999997	0.000204096	3621	248.442	3372.56		197	27.0636	169.93599999999998			0.057650900000000005	1.65539:1.63416:1.37106:1.64425:0.586011:1	0.641418(0.511175:0.413907:0.999172)	-4925.68			
70	ENSDORP00000027782|ENSDORG00000009984|ENSDORT00000030811|protein_coding|Upf1|UPF1-ENSRNOP00000075905|ENSRNOG00000020134|ENSRNOT00000092446|protein_coding|Upf1|UPF1,	MA	0.0331456	0.03622430000000001	0.915012	0.7420100000000001	3279	328.486	2950.51		106	11.4983	94.5017			0.033454000000000005	0.455638:1.26453:0.562175:1.63371:0.479395:1	0.660268(0.573126:0.408592:0.999086)	-4183.23			
71	ENSDORP00000016730|ENSDORG00000014175|ENSDORT00000029891|protein_coding|Bag6|BCL2-ENSRNOP00000057557|ENSRNOG00000000851|ENSRNOT00000060832|protein_coding|Bag6|BCL2-associated	MA	0.025480799999999998	0.0195848	1.30105	0.612891	3378	422.55	2955.45		83	8.21786	74.7821			0.0247433	1.74452:2.6395:0.881669:2.24914:0.295941:1	0.726264(0.652174:0.527507:0.999113)	-4117.32			
72	ENSDORP00000004226|ENSDORG00000004517|ENSDORT00000004516|protein_coding|Smc1a|structural-ENSRNOP00000004364|ENSRNOG00000003139|ENSRNOT00000004364|protein_coding|Smc1a|structural	MA	0.000710217	2.4716999999999997e-05	28.734	0.432137	2970	159.467	2810.53		2	0.00394148	1.99606			0.0006734110000000001	8.02131:11.8821:23.6959:25.2557:0.01:1	0.604545(0.536364:0.277273:1)	-3095.04			
73	ENSDORP00000000645|ENSDORG00000000691|ENSDORT00000000691|protein_coding|Srebf2|sterol-ENSRNOP00000052893|ENSRNOG00000007400|ENSRNOT00000056041|protein_coding|Srebf2|sterol	MA	0.0301851	0.0685733	0.440188	0.00195494	3399	280.392	3118.61		109	18.4874	90.5126			0.033351900000000004	1.25155:3.51827:0.64231:1.5182:0.559462:1	0.683568(0.59127:0.460317:0.999118)	-4326.19			
74	ENSDORP00000004506|ENSDORG00000004817|ENSDORT00000004817|protein_coding|Epha4|EPH-ENSRNOP00000051316|ENSRNOG00000013213|ENSRNOT00000041689|protein_coding|Epha4|Eph	MA	0.00376661	0.0173092	0.21760700000000002	0.030474599999999998	2958	161.486	2796.51		13	2.72629	10.2737			0.00450595	0.442883:1.27354:0.563198:0.72571:0.684177:1	0.641675(0.501013:0.425025:0.998987)	-3348.97			
75	ENSDORP00000011809|ENSDORG00000012561|ENSDORT00000012559|protein_coding|Msh6|mutS-ENSRNOP00000076177|ENSRNOG00000016134|ENSRNOT00000093689|protein_coding|Msh6|mutS	MA	0.07744580000000001	0.176616	0.438497	3.29733e-07	4014	305.198	3708.8		314	49.6156	264.384			0.08498610000000001	1.99035:2.14676:1.5205:2.00488:0.530886:1	0.650112(0.523525:0.427558:0.999253)	-5740.41			
76	ENSDORP00000002627|ENSDORG00000002795|ENSDORT00000002797|protein_coding|Uba1|ubiquitin-ENSRNOP00000033950|ENSRNOG00000019164|ENSRNOT00000031115|protein_coding|Uba1|ubiquitin-like	MA	0.0231006	0.0366043	0.631091	0.131715	3174	263.34	2910.66		75	9.40395	65.5961			0.024221	0.84931:0.986768:0.679845:0.949309:0.175041:1	0.653761(0.574599:0.38763:0.999056)	-3934.09			
77	ENSDORP00000004392|ENSDORG00000004693|ENSDORT00000004695|protein_coding|Taok1|TAO-ENSRNOP00000021368|ENSRNOG00000015692|ENSRNOT00000021368|protein_coding|Taok1|TAO	MA	0.0093932	0.0267332	0.35136799999999996	0.023609900000000003	2973	166.451	2806.55		30	4.33248	25.6675			0.010364	0.921817:0.89104:0.670685:0.699008:0.374796:1	0.636623(0.550352:0.361027:0.998489)	-3411.72			
78	ENSDORP00000022416|ENSDORG00000000127|ENSDORT00000031391|protein_coding|Ddb1|damage-ENSRNOP00000028188|ENSRNOG00000020715|ENSRNOT00000028188|protein_coding|Ddb1|damage-specific	MA	0.000815333	2.55982e-05	31.8511	0.514468	2859	405.645	2453.35		2	0.0103286	1.98967			0.000703282	0.01:0.01:5.83881:8.01653:0.01:1	0.633124(0.534591:0.365828:0.998952)	-3168.51			
79	ENSDORP00000010244|ENSDORG00000010897|ENSDORT00000010899|protein_coding||INO80-ENSRNOP00000035575|ENSRNOG00000014483|ENSRNOT00000031672|protein_coding|Ino80|INO80	MA	0.0141282	0.044867800000000006	0.31488499999999997	0.00361559	3033	201.291	2831.71		48	8.84024	39.1598			0.0161683	7.02263:7.24095:6.54739:6.62284:2.54694:1	0.628915(0.511375:0.375371:1)	-3631.77			
80	ENSDORP00000012311|ENSDORG00000013095|ENSDORT00000013097|protein_coding|Nsd2|nuclear-ENSRNOP00000021952|ENSRNOG00000038140|ENSRNOT00000021952|protein_coding|Nsd2|nuclear	MA	0.06557160000000001	0.158064	0.41484099999999996	3.1205900000000004e-06	3654	246.018	3407.98		241	35.7216	205.278			0.0717989	2.17635:2.216:1.75965:2.13195:0.672746:1	0.652858(0.502871:0.456522:0.99918)	-5074.25			
81	ENSDORP00000009589|ENSDORG00000010200|ENSDORT00000010202|protein_coding|Ptk2b|protein-ENSRNOP00000031615|ENSRNOG00000027839|ENSRNOT00000030007|protein_coding|Ptk2b|protein	MA	0.0242356	0.062427699999999996	0.388218	0.00826343	3027	180.359	2846.64		77	10.8035	66.1965			0.026511200000000002	0.511425:4.11441:1.16287:1.68929:0.0122326:1	0.635314(0.548515:0.358416:0.99901)	-3749.91			
82	ENSDORP00000010106|ENSDORG00000010753|ENSDORT00000010753|protein_coding|Smc6|structural-ENSRNOP00000070408|ENSRNOG00000004908|ENSRNOT00000083383|protein_coding|Smc6|structural	MA	0.0430377	0.10177699999999999	0.422863	0.000649589	3291	176.476	3114.52		144	17.0155	126.985			0.0461875	1.15717:1.38423:0.874492:1.35011:0.244271:1	0.608075(0.506375:0.318761:0.999089)	-4214.18			
83	ENSDORP00000021388|ENSDORG00000012091|ENSDORT00000033678|protein_coding|Mfhas1|malignant-ENSRNOP00000015203|ENSRNOG00000011431|ENSRNOT00000015203|protein_coding|Mfhas1|malignant	MA	0.0251772	0.0604616	0.416416	0.00174654	3132	318.54	2813.46		88	18.8117	69.1883			0.0287658	1.44504:1.76178:1.33059:1.46629:0.648396:1	0.677831(0.63445:0.399522:0.999522)	-3949.19			
84	ENSDORP00000001873|ENSDORG00000001991|ENSDORT00000001994|protein_coding|Arhgef10l|Rho-ENSRNOP00000066971|ENSRNOG00000050636|ENSRNOT00000074074|protein_coding|Arhgef10l|Rho	MA	0.0846568	0.119024	0.711255	0.033641199999999996	3780	363.52	3416.48		308	40.0801	267.92			0.0879619	1.49048:1.53764:1.32953:1.52629:0.809031:1	0.682924(0.597542:0.452022:0.999207)	-5526.0			
85	ENSDORP00000026201|ENSDORG00000010311|ENSDORT00000026698|protein_coding|Hipk1|homeodomain-ENSRNOP00000061079|ENSRNOG00000019333|ENSRNOT00000056079|protein_coding|Hipk1|homeodomain	MA	0.0526061	0.07762689999999998	0.677679	0.0990034	3417	245.584	3171.42		176	18.0487	157.951			0.0544044	0.523954:2.05898:0.537083:0.976594:0.218568:1	0.682895(0.559649:0.489912:0.999123)	-4565.57			
86	ENSDORP00000017613|ENSDORG00000000500|ENSDORT00000025096|protein_coding|Atp2a2|ATPase-ENSRNOP00000024347|ENSRNOG00000001285|ENSRNOT00000024347|protein_coding|Atp2a2|ATPase	MA	0.0222972	0.029531900000000003	0.755022	0.367451	2952	252.658	2699.34		66	7.279560000000001	58.7204			0.0229164	1.05872:1.08506:1.27795:1.29215:0.955731:1	0.645685(0.526904:0.411168:0.998985)	-3628.12			
87	ENSDORP00000019943|ENSDORG00000002763|ENSDORT00000034422|protein_coding|Pdgfra|platelet-ENSRNOP00000003077|ENSRNOG00000002244|ENSRNOT00000003077|protein_coding|Pdgfra|platelet	MA	0.0448918	0.07665599999999999	0.585626	0.0457589	3264	231.292	3032.71		147	16.938	130.062			0.0471426	1.10714:1.68258:0.630434:1.37315:0.492519:1	0.62917(0.520202:0.368228:0.999082)	-4273.99			
88	ENSDORP00000023429|ENSDORG00000014913|ENSDORT00000033458|protein_coding|Lars|leucyl-tRNA-ENSRNOP00000025284|ENSRNOG00000018304|ENSRNOT00000025284|protein_coding|Lars|leucyl-tRNA	MA	0.0599019	0.1332	0.449716	7.34807e-05	3450	246.475	3203.52		210	30.6788	179.321			0.0651385	2.06239:2.08894:1.72187:2.03084:0.611529:1	0.628873(0.534318:0.353171:0.999131)	-4729.04			
89	ENSDORP00000001929|ENSDORG00000002059|ENSDORT00000002060|protein_coding|Ercc6|ERCC-ENSRNOP00000068845|ENSRNOG00000030017|ENSRNOT00000088529|protein_coding|Ercc6|ERCC	MA	0.11604600000000001	0.35542399999999996	0.3265	3.05266e-23	4380	330.431	4049.57		514	102.771	411.22900000000004			0.134105	1.94974:1.58519:0.926571:1.48741:0.343148:1	0.657769(0.555784:0.418207:0.999316)	-6739.31			
90	ENSDORP00000000327|ENSDORG00000000344|ENSDORT00000000350|protein_coding|Atad5|ATPase-ENSRNOP00000028975|ENSRNOG00000021903|ENSRNOT00000035642|protein_coding|Atad5|ATPase	MA	0.162192	0.5032909999999999	0.322262	1.4742e-31	5319	292.283	5026.72		812	124.115	687.885			0.18093499999999998	2.23439:1.57534:0.557251:1.46659:0.637053:1	0.619222(0.468151:0.390079:0.999436)	-8553.45			
91	ENSDORP00000023489|ENSDORG00000016638|ENSDORT00000033093|protein_coding|Mecom|MDS1-ENSRNOP00000060380|ENSRNOG00000012645|ENSRNOT00000068381|protein_coding|Mecom|MDS1	MA	0.0361893	0.136649	0.264834	6.57245e-08	3138	194.265	2943.74		124	24.7353	99.2647			0.042408499999999995	1.64839:1.55188:1.19681:1.64717:0.477786:1	0.646291(0.519102:0.420726:0.999045)	-4046.82			
92	ENSDORP00000013297|ENSDORG00000014144|ENSDORT00000014144|protein_coding|Pold1|DNA-ENSRNOP00000026797|ENSRNOG00000019681|ENSRNOT00000026797|protein_coding|Pold1|DNA	MA	0.0518759	0.0710107	0.730536	0.126474	3309	357.265	2951.73		169	24.0203	144.98			0.0539418	0.582702:1.55765:0.341668:1.23647:0.343342:1	0.67497(0.595562:0.430254:0.999094)	-4473.91			
93	ENSDORP00000006484|ENSDORG00000006918|ENSDORT00000006918|protein_coding|5330417C22Rik|KIAA1324-ENSRNOP00000027493|ENSRNOG00000020272|ENSRNOT00000027493|protein_coding|5330417C22Rik|RIKEN	MA	0.0408595	0.09832669999999999	0.415548	0.000481361	3027	195.266	2831.73		128	18.2174	109.78299999999999			0.0445666	1.24387:1.22801:1.01465:1.25204:0.390668:1	0.652805(0.465842:0.493564:0.99901)	-3963.24			
94	ENSDORP00000004062|ENSDORG00000004343|ENSDORT00000004344|protein_coding|Ints7|integrator-ENSRNOP00000005715|ENSRNOG00000004263|ENSRNOT00000005715|protein_coding|Ints7|integrator	MA	0.023083700000000002	0.0305048	0.756725	0.485781	2883	232.757	2650.24		66	6.863360000000001	59.1366			0.0236829	0.781776:6.14643:0.301816:2.93277:0.326137:1	0.645877(0.550936:0.387734:0.99896)	-3530.19			
95	ENSDORP00000006052|ENSDORG00000006463|ENSDORT00000006463|protein_coding|Hk2|hexokinase-ENSRNOP00000008813|ENSRNOG00000006116|ENSRNOT00000008813|protein_coding|Hk2|hexokinase	MA	0.0154786	0.0149881	1.03272	0.9900639999999999	2751	257.064	2493.94		42	3.8115699999999997	38.1884			0.0154327	0.373592:0.808735:0.374499:0.764186:0.0743985:1	0.642338(0.553377:0.374728:0.998911)	-3253.53			
96	ENSDORP00000010733|ENSDORG00000011419|ENSDORT00000011420|protein_coding|Usp28|ubiquitin-ENSRNOP00000009724|ENSRNOG00000007325|ENSRNOT00000009724|protein_coding|Usp28|ubiquitin	MA	0.057161800000000006	0.0405347	1.41019	0.301608	3207	250.49099999999999	2956.51		170	9.63482	160.365			0.0558631	0.771692:1.04769:0.613573:1.17623:0.257363:1	0.639564(0.545327:0.374299:0.999065)	-4327.34			
97	ENSDORP00000025290|ENSDORG00000008781|ENSDORT00000024307|protein_coding|Rasgrf1|Ras-ENSRNOP00000070883|ENSRNOG00000014025|ENSRNOT00000082757|protein_coding|Rasgrf1|RAS	MA	0.0905309	0.0989148	0.915241	0.64342	3660	261.447	3398.55		308	23.8811	284.119			0.0911298	1.41875:1.55057:1.06626:1.70549:0.393515:1	0.623907(0.495492:0.37623:1)	-5285.2			
98	ENSDORP00000026257|ENSDORG00000015144|ENSDORT00000028419|protein_coding|Bclaf1|BCL2-ENSRNOP00000068911|ENSRNOG00000058050|ENSRNOT00000078589|protein_coding|Mtfr2|mitochondrial	MA	0.015929099999999998	0.00552859	2.88122	0.30206500000000003	2757	176.28	2580.72		42	0.9726549999999999	41.0273			0.0152641	1.07355:0.735837:0.593064:1.07745:0.165903:1	0.641848(0.432065:0.494565:0.998913)	-3111.9			
99	ENSDORP00000012758|ENSDORG00000013563|ENSDORT00000013565|protein_coding|Rev1|REV1-ENSRNOP00000059807|ENSRNOG00000018623|ENSRNOT00000067197|protein_coding|Rev1|REV1,	MA	0.08380169999999999	0.22701100000000002	0.369153	4.3631499999999996e-10	3651	244.733	3406.27		311	50.6682	260.332			0.0934013	1.11544:1.88556:0.618346:1.34319:0.671263:1	0.651067(0.533251:0.420772:0.999179)	-5275.61			
100	ENSDORP00000022818|ENSDORG00000003458|ENSDORT00000034790|protein_coding|Inpp5f|inositol-ENSRNOP00000027630|ENSRNOG00000020388|ENSRNOT00000027630|protein_coding|Inpp5f|inositol	MA	0.07245139999999999	0.14109000000000002	0.513512	0.00102638	3309	220.865	3088.13		237	28.9734	208.02700000000002			0.0770328	1.67981:1.62251:1.2977:1.6273:0.511234:1	0.630435(0.529891:0.362319:0.999094)	-4655.89			
101	ENSDORP00000008120|ENSDORG00000008654|ENSDORT00000008652|protein_coding|Hipk3|homeodomain-ENSRNOP00000073200|ENSRNOG00000011358|ENSRNOT00000089554|protein_coding|Hipk3|homeodomain	MA	0.055527999999999994	0.20477	0.271173	1.23905e-12	3270	221.074	3048.93		200	42.1952	157.805			0.0656177	1.1812:2.00809:0.780997:1.13726:0.661128:1	0.663764(0.551787:0.440422:0.999083)	-4515.31			
102	ENSDORP00000007653|ENSDORG00000008159|ENSDORT00000008158|protein_coding|Mios|meiosis-ENSRNOP00000075737|ENSRNOG00000007924|ENSRNOT00000084163|protein_coding|Mios|meiosis	MA	0.00913577	0.000524821	17.4074	0.289568	2619	195.515	2423.48		22	0.101489	21.8985			0.00849294	26.6183:29.7371:27.3506:27.8683:11.8476:1	0.6455(0.519451:0.418192:0.998856)	-3060.1			
103	ENSDORP00000027087|ENSDORG00000005421|ENSDORT00000033274|protein_coding|Cftr|cystic-ENSRNOP00000072565|ENSRNOG00000055103|ENSRNOT00000085043|protein_coding|Cftr|cystic	MA	0.14280299999999999	0.20939000000000002	0.6819970000000001	0.00248215	4236	343.22	3892.78		551	63.0783	487.92199999999997			0.148198	1.1702:1.29449:0.861968:1.32903:0.358968:1	0.617245(0.484784:0.367657:0.999292)	-6652.72			
104	ENSDORP00000016743|ENSDORG00000012522|ENSDORT00000024333|protein_coding|Epha2|EPH-ENSRNOP00000012328|ENSRNOG00000009222|ENSRNOT00000012328|protein_coding|Epha2|Eph	MA	0.039101	0.0712775	0.548575	0.0258805	2925	248.426	2676.57		117	16.930999999999997	100.069			0.0418339	1.00163:1.01368:0.801861:1.06549:0.27094:1	0.655567(0.533299:0.434426:0.998975)	-3829.91			
105	ENSDORP00000009052|ENSDORG00000009631|ENSDORT00000009632|protein_coding|Xab2|XPA-ENSRNOP00000001309|ENSRNOG00000000988|ENSRNOT00000001309|protein_coding|Xab2|XPA	MA	0.00806016	0.011183	0.720751	0.296186	2565	204.89	2360.11		21	2.25751	18.7425			0.0083096	1.57931:1.65052:1.43966:1.6807:0.258158:1	0.643107(0.550234:0.380257:0.998832)	-2993.08			
106	ENSDORP00000023635|ENSDORG00000014565|ENSDORT00000033827|protein_coding|Atp13a2|ATPase-ENSRNOP00000010884|ENSRNOG00000008052|ENSRNOT00000010884|protein_coding|Atp13a2|ATPase	MA	0.075544	0.18401900000000002	0.410524	1.88087e-09	3417	348.56800000000004	3068.43		273	59.1699	213.83			0.08660939999999999	0.766752:1.59289:0.288439:0.820212:0.210148:1	0.684503(0.595175:0.459211:0.999123)	-4949.36			
107	ENSDORP00000004746|ENSDORG00000005073|ENSDORT00000005072|protein_coding|Thbs4|thrombospondin-ENSRNOP00000074259|ENSRNOG00000012471|ENSRNOT00000083531|protein_coding|Thbs4|thrombospondin	MA	0.0425741	0.0674513	0.631182	0.0903412	2868	192.18900000000002	2675.81		121	12.3623	108.63799999999999			0.0442411	1.25544:1.24752:1.06203:1.32697:0.471743:1	0.659875(0.560084:0.420585:0.998955)	-3753.83			
108	ENSDORP00000011595|ENSDORG00000012331|ENSDORT00000012334|protein_coding|Smarcad1|SWI/SNF-related,-ENSRNOP00000008585|ENSRNOG00000006391|ENSRNOT00000008585|protein_coding|Smarcad1|SWI/SNF-related,	MA	0.0447219	0.141125	0.316896	3.32394e-06	3057	171.74200000000002	2885.26		145	22.9292	122.071			0.0501379	1.42756:1.43657:1.1183:1.40844:0.321:1	0.611928(0.507843:0.328922:0.99902)	-3998.47			
109	ENSDORP00000007741|ENSDORG00000008248|ENSDORT00000008249|protein_coding|Nphs1|NPHS1-ENSRNOP00000049922|ENSRNOG00000020873|ENSRNOT00000045212|protein_coding|Nphs1|NPHS1	MA	0.100311	0.24793600000000002	0.404586	1.13296e-12	3705	361.24199999999996	3343.76		384	80.9279	303.072			0.114705	1.174:1.57759:0.716603:1.16722:0.380089:1	0.693905(0.601942:0.480583:0.999191)	-5620.45			
110	ENSDORP00000013929|ENSDORG00000014804|ENSDORT00000014807|protein_coding|Pik3c3|phosphatidylinositol-ENSRNOP00000060791|ENSRNOG00000017840|ENSRNOT00000066816|protein_coding|Pik3c3|phosphatidylinositol	MA	0.0183363	0.00703725	2.6056	0.364026	2634	197.61900000000003	2436.38		45	1.35855	43.6415			0.0174886	1.20475:2.87316:2.79267:3.05375:0.863853:1	0.628176(0.535267:0.349829:0.999431)	-3166.64			
111	ENSDORP00000004240|ENSDORG00000004530|ENSDORT00000004530|protein_coding|Igf1r|insulin-ENSRNOP00000019267|ENSRNOG00000014187|ENSRNOT00000019267|protein_coding|Igf1r|insulin-like	MA	0.031549400000000005	0.0864998	0.364733	0.0009529	2751	193.579	2557.42		93	15.9833	77.0167			0.035416	1.31541:1.67508:1.18749:1.56338:0.519216:1	0.637405(0.51145:0.400763:1)	-3512.19			
112	ENSDORP00000027150|ENSDORG00000004192|ENSDORT00000026241|protein_coding|Cyld|CYLD-ENSRNOP00000018888|ENSRNOG00000014048|ENSRNOT00000018888|protein_coding|Cyld|CYLD	MA	0.026787099999999998	0.0969159	0.276395	5.59156e-06	2850	201.317	2648.68		87	18.7643	68.2357			0.0317408	1.87622:2.03544:1.5057:1.61875:0.438496:1	0.639502(0.531546:0.388013:0.998948)	-3605.41			
113	ENSDORP00000017111|ENSDORG00000025634|ENSDORT00000025138|protein_coding||short-ENSRNOP00000047354|ENSRNOG00000020188|ENSRNOT00000048172|protein_coding|Trpc2|transient	MA	0.08907810000000001	0.141007	0.631728	0.00444248	3495	345.528	3149.47		301	44.5387	256.461			0.09421189999999999	0.667721:1.66838:0.311467:1.22577:0.285312:1	0.665237(0.542882:0.453688:0.999142)	-5121.72			
114	ENSDORP00000013991|ENSDORG00000014872|ENSDORT00000014872|protein_coding|Opa1|OPA1-ENSRNOP00000002343|ENSRNOG00000001717|ENSRNOT00000002343|protein_coding|Opa1|OPA1,	MA	0.0245455	0.0711327	0.345066	0.00115446	2763	187.988	2575.01		74	12.9221	61.0779			0.0277152	3.06706:3.02844:2.34512:2.94983:0.450821:1	0.623463(0.530911:0.340564:0.998915)	-3399.85			
115	ENSDORP00000011596|ENSDORG00000012330|ENSDORT00000012335|protein_coding|Usp7|ubiquitin-ENSRNOP00000041134|ENSRNOG00000025496|ENSRNOT00000046232|protein_coding|Usp7|ubiquitin	MA	0.024370199999999998	0.0129968	1.8750900000000001	0.370331	2673	147.203	2525.8		62	1.86894	60.1311			0.023743900000000002	0.848582:1.01551:0.99106:1.002:0.737142:1	0.613229(0.514574:0.326233:0.998879)	-3283.85			
116	ENSDORP00000003880|ENSDORG00000004156|ENSDORT00000004156|protein_coding|Npc1l1|NPC1-ENSRNOP00000065524|ENSRNOG00000049955|ENSRNOT00000075827|protein_coding|Npc1l1|NPC1	MA	0.0969346	0.13041	0.743305	0.05426469999999999	3549	360.18	3188.82		328	43.2673	284.733			0.100332	1.08421:1.28644:0.766781:1.28818:0.318934:1	0.658214(0.544379:0.430262:1)	-5291.59			
